nX nY nZ
-11.675953 1.193860 38.519624
-11.389462 1.201603 38.712066
-11.099865 1.209218 38.899799
-10.807239 1.216702 39.082775
-10.511663 1.224052 39.260944
-10.213215 1.231267 39.434260
-9.911977 1.238344 39.602675
-9.608027 1.245281 39.766147
-9.301448 1.252077 39.924630
-8.992321 1.258730 40.078084
-8.680728 1.265237 40.226468
-8.366754 1.271596 40.369742
-8.050482 1.277806 40.507868
-7.731996 1.283865 40.640811
-7.411382 1.289771 40.768533
-7.088724 1.295522 40.891003
-6.764110 1.301116 41.008187
-6.437626 1.306553 41.120055
-6.109358 1.311829 41.226576
-5.779395 1.316944 41.327723
-5.447825 1.321896 41.423469
-5.114736 1.326683 41.513788
-4.780216 1.331304 41.598658
-4.444356 1.335758 41.678055
-4.107245 1.340042 41.751958
-3.768972 1.344156 41.820348
-3.429628 1.348099 41.883207
1108.555088 0.474429 110.274923
1123.103658 0.465461 101.958961
1137.530844 0.456380 93.406834
11.337639 4.472794 5.528380
11.044992 2.260135 5.248858
8.650462 2.230854 4.893980
10.779799 2.177021 4.745540
10.469030 0.136227 4.486396
10.385704 0.133208 4.299208
8.141392 0.128649 4.040618
3.965365 -1.810650 3.901498
0.072582 -1.834973 3.886155
-1.810236 -1.836398 3.860662
-1.812249 0.124613 3.835298
-1.801042 0.127882 3.945963
-1.768245 0.127979 3.959500
-1.767241 2.113438 3.932890
-1.720104 0.131325 4.083282
-1.685871 0.131371 4.095296
-1.651446 0.131400 4.106750
-1.601952 -1.899736 4.257455
-3.588242 0.136271 4.448569
-3.603030 2.195144 4.436466
-1.538002 0.137861 4.347898
-1.513034 0.141118 4.458829
-3.499893 0.142693 4.758672
-3.509323 2.250507 4.744471
-3.447713 0.145835 4.912578
-1.377297 0.147402 4.695173
-3.440566 2.305869 5.027285
-3.374445 0.152173 5.196473
-371.030349 6.947808 76.534969
-367.740419 0.456938 79.374921
-393.633840 39.433572 86.629343
8.412946 1.371135 40.568220
8.730210 1.368417 40.432469
9.045214 1.365514 40.291561
9.357876 1.362424 40.145532
9.668112 1.359148 39.994420
9.975838 1.355689 39.838267
10.280974 1.352045 39.677114
10.583438 1.348217 39.511002
10.883149 1.344208 39.339978
11.180027 1.340017 39.164086
11.473993 1.335645 38.983372
11.764969 1.331094 38.797886
12.052877 1.326364 38.607675
12.337641 1.321457 38.412792
12.619184 1.316374 38.213287
12.897431 1.311115 38.009213
13.172309 1.305683 37.800625
13.443743 1.300078 37.587578
13.711661 1.294302 37.370130
13.975992 1.288356 37.148336
14.236665 1.282242 36.922258
14.493611 1.275960 36.691954
14.746761 1.269514 36.457486
14.996047 1.262904 36.218916
15.241403 1.256131 35.976307
15.482763 1.249199 35.729725
15.720063 1.242108 35.479234
15.953239 1.234859 35.224901
16.182229 1.227456 34.966794
16.406971 1.219900 34.704981
16.627406 1.212193 34.439533
16.843475 1.204336 34.170519
17.055119 1.196332 33.898011
17.262282 1.188183 33.622082
17.464909 1.179891 33.342804
17.662944 1.171458 33.060253
17.856336 1.162887 32.774503
18.045033 1.154179 32.485630
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-17.250274 0.718236 32.936238
-17.054520 0.725944 33.220837
-16.854138 0.733605 33.502192
-16.649181 0.741220 33.780229
-16.439703 0.748784 34.054873
-16.225762 0.756296 34.326051
-16.007415 0.763754 34.593690
-15.784720 0.771156 34.857718
-15.557737 0.778501 35.118067
-15.326527 0.785785 35.374665
-15.091151 0.793006 35.627446
-14.851674 0.800164 35.876340
-14.608159 0.807255 36.121282
-14.360672 0.814279 36.362207
-14.109279 0.821232 36.599050
-13.854046 0.828113 36.831748
-13.595044 0.834920 37.060240
-13.332340 0.841651 37.284463
-13.066006 0.848304 37.504359
-12.796113 0.854878 37.719869
-12.522732 0.861370 37.930936
-12.245938 0.867778 38.137503
-11.965804 0.874101 38.339515
-11.682406 0.880336 38.536918
-11.395819 0.886483 38.729661
-11.106119 0.892538 38.917691
-10.813385 0.898501 39.100958
-10.517695 0.904370 39.279415
-10.219128 0.910143 39.453012
-9.917764 0.915817 39.621705
-9.613683 0.921393 39.785448
-9.306967 0.926867 39.944197
-8.997697 0.932238 40.097911
-8.685957 0.937505 40.246549
-8.371830 0.942666 40.390071
-8.055399 0.947719 40.528438
-7.736750 0.952663 40.661615
-7.415968 0.957496 40.789565
-7.093138 0.962218 40.912256
-6.768347 0.966825 41.029653
-6.441680 0.971318 41.141727
-6.113227 0.975694 41.248446
-5.783074 0.979952 41.349784
-5.451310 0.984091 41.445713
-5.118023 0.988110 41.536207
-4.783303 0.992007 41.621243
-4.447238 0.995780 41.700799
-4.109918 0.999429 41.774852
-3.771435 1.002953 41.843383
-3.431877 1.006350 41.906375
1102.087581 0.358129 109.885570
1116.629510 0.351600 101.622209
1137.527773 0.341146 93.414554
13.802606 4.436039 5.770755
13.305770 0.115077 5.466067
8.564970 0.110312 4.934800
10.779720 2.142159 4.764646
10.468980 0.102056 4.488766
10.273719 -1.861980 4.323089
8.141392 0.096464 4.042858
4.004730 0.094316 3.864305
0.063191 0.094494 3.848257
-1.810174 -1.868341 3.846802
-1.812165 0.093599 3.837463
-1.800935 0.096096 3.948182
-1.800545 2.082528 3.938170
-1.767088 2.082626 3.951329
-1.719927 0.098810 4.085548
-1.654436 -1.911945 4.120944
-3.624208 0.100157 4.295137
-1.601705 -1.933906 4.243135
-3.587958 0.102705 4.450895
-1.574463 0.103981 4.341001
-1.537675 0.103991 4.350234
-1.512676 0.106491 4.461210
-3.499494 0.107724 4.761068
-3.508893 2.216600 4.764079
-3.498689 2.243620 4.894323
-1.376826 0.111417 4.697613
-3.440036 2.270569 5.047358
-5.444941 0.116411 5.584510
-371.023731 6.840805 76.594569
-371.944755 6.844342 80.044209
-403.791821 52.340514 88.834333
8.418327 1.038932 40.590117
8.735765 1.037289 40.454166
9.050940 1.035502 40.313049
9.363767 1.033570 40.166803
9.674162 1.031495 40.015467
9.982043 1.029277 39.859082
10.287328 1.026916 39.697689
10.589935 1.024412 39.531332
10.889784 1.021766 39.360054
11.186794 1.018978 39.183901
11.480885 1.016050 39.002921
11.771981 1.012981 38.817161
12.060002 1.009772 38.626672
12.344872 1.006424 38.431503
12.626516 1.002938 38.231706
12.904856 0.999315 38.027336
13.179821 0.995554 37.818446
13.451335 0.991658 37.605093
13.719326 0.987627 37.387332
13.983723 0.983462 37.165223
14.244456 0.979164 36.938823
14.501454 0.974734 36.708194
14.754649 0.970172 36.473397
15.003973 0.965481 36.234495
15.249359 0.960661 35.991551
15.490743 0.955714 35.744629
15.728058 0.950640 35.493797
15.961243 0.945442 35.239120
16.190234 0.940119 34.980666
16.414971 0.934674 34.718505
16.635393 0.929108 34.452705
16.851441 0.923422 34.183339
17.063058 0.917618 33.910478
17.270186 0.911697 33.634194
17.472770 0.905661 33.354561
17.670757 0.899512 33.071654
17.864093 0.893250 32.785548
18.052726 0.886878 32.496319
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-17.255880 0.450772 32.943516
-17.060160 0.456135 33.228368
-16.859806 0.461479 33.509977
-16.654872 0.466802 33.788268
-16.445415 0.472102 34.063168
-16.231488 0.477378 34.334601
-16.013151 0.482629 34.602497
-15.790461 0.487853 34.866782
-15.563479 0.493048 35.127387
-15.332264 0.498213 35.384242
-15.096880 0.503347 35.637279
-14.857388 0.508448 35.886429
-14.613854 0.513515 36.131626
-14.366343 0.518547 36.372805
-14.114921 0.523541 36.609901
-13.859654 0.528496 36.842851
-13.600613 0.533412 37.071592
-13.337866 0.538286 37.296065
-13.071483 0.543117 37.516208
-12.801536 0.547904 37.731962
-12.528097 0.552645 37.943272
-12.251239 0.557339 38.150079
-11.971037 0.561985 38.352329
-11.687565 0.566580 38.549967
-11.400900 0.571125 38.742942
-11.111118 0.575616 38.931201
-10.818297 0.580054 39.114695
-10.522515 0.584437 39.293373
-10.223852 0.588762 39.467190
-9.922386 0.593030 39.636097
-9.618200 0.597238 39.800052
-9.311374 0.601386 39.959008
-9.001990 0.605471 40.112925
-8.690132 0.609494 40.261761
-8.375882 0.613452 40.405476
-8.059326 0.617344 40.544032
-7.740546 0.621170 40.677393
-7.419630 0.624927 40.805522
-7.096662 0.628614 40.928386
-6.771729 0.632232 41.045952
-6.444918 0.635777 41.158188
-6.116316 0.639249 41.265065
-5.786012 0.642648 41.366554
-5.454093 0.645971 41.462628
-5.120648 0.649218 41.553262
-4.785767 0.652387 41.638432
-4.449539 0.655478 41.718114
-4.112054 0.658490 41.792287
-3.773402 0.661421 41.860933
-3.433674 0.664270 41.924032
1102.084351 0.236609 109.891641
1116.626801 0.232507 101.628235
1131.048641 0.228335 93.128746
13.935246 6.555699 5.808184
13.439307 2.185975 5.467179
10.863923 0.074033 5.091410
10.779657 2.106990 4.783180
10.468940 0.067851 4.490579
10.385660 0.066435 4.303301
8.141391 0.064246 4.044572
4.004747 0.062870 3.865980
0.063225 0.063044 3.849934
-1.843681 0.062410 3.824686
-3.747221 0.063337 3.926232
-1.800848 0.064279 3.949883
-1.800440 2.051397 3.956108
0.225876 0.065339 3.936851
0.257961 0.065455 3.933287
-1.685511 0.066370 4.099294
-3.624024 0.067279 4.296891
-3.641401 2.103409 4.318904
-3.587731 0.069105 4.452681
-1.574220 0.070022 4.342804
-3.599567 2.156018 4.603951
-1.512389 0.071831 4.463041
-3.551636 2.182348 4.759236
-1.446455 0.073624 4.582004
-3.498317 2.208661 4.913629
-3.485682 2.234949 5.044856
-3.439613 2.234954 5.066885
-9.708144 2.337463 6.366049
-368.887923 0.234944 76.483661
-371.939392 6.735441 80.102323
-427.793799 84.752993 93.888991
8.422674 0.706419 40.607014
8.740256 0.705854 40.470913
9.055570 0.705187 40.329640
9.368533 0.704418 40.183232
9.679060 0.703548 40.031728
9.987069 0.702575 39.875169
10.292478 0.701500 39.713597
10.595204 0.700324 39.547054
10.895167 0.699046 39.375585
11.192287 0.697666 39.199236
11.486484 0.696185 39.018054
11.777680 0.694603 38.832087
12.065797 0.692921 38.641386
12.350758 0.691137 38.446000
12.632486 0.689254 38.245983
12.910907 0.687270 38.041387
13.185947 0.685187 37.832267
13.457530 0.683005 37.618680
13.725586 0.680725 37.400681
13.990042 0.678346 37.178330
14.250828 0.675870 36.951685
14.507874 0.673296 36.720808
14.761111 0.670626 36.485759
15.010471 0.667860 36.246602
15.255888 0.664998 36.003401
15.497297 0.662042 35.756219
15.734632 0.658992 35.505124
15.967830 0.655848 35.250182
16.196829 0.652612 34.991462
16.421568 0.649285 34.729032
16.641986 0.645866 34.462963
16.858024 0.642357 34.193325
17.069625 0.638759 33.920191
17.276732 0.635073 33.643633
17.479289 0.631299 33.363726
17.677243 0.627439 33.080544
17.870541 0.623494 32.794162
18.059130 0.619464 32.504658
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-17.260184 0.183224 32.948337
-17.064481 0.186239 33.233360
-16.864141 0.189261 33.515142
-16.659219 0.192289 33.793607
-16.449769 0.195322 34.068680
-16.235848 0.198358 34.340288
-16.017512 0.201397 34.608359
-15.794820 0.204439 34.872820
-15.567832 0.207481 35.133601
-15.336609 0.210524 35.390632
-15.101213 0.213567 35.643844
-14.861707 0.216608 35.893170
-14.618154 0.219646 36.138543
-14.370620 0.222682 36.379898
-14.119172 0.225713 36.617169
-13.863877 0.228739 36.850293
-13.604803 0.231759 37.079208
-13.342020 0.234772 37.303854
-13.075598 0.237778 37.524169
-12.805608 0.240774 37.740094
-12.532122 0.243761 37.951573
-12.255215 0.246737 38.158549
-11.974960 0.249702 38.360966
-11.691432 0.252654 38.558770
-11.404707 0.255593 38.751908
-11.114861 0.258517 38.940329
-10.821974 0.261426 39.123982
-10.526122 0.264319 39.302818
-10.227385 0.267194 39.476790
-9.925843 0.270051 39.645851
-9.621577 0.272889 39.809955
-9.314668 0.275707 39.969060
-9.005199 0.278504 40.123122
-8.693252 0.281279 40.272100
-8.378911 0.284031 40.415955
-8.062259 0.286760 40.554648
-7.743382 0.289464 40.688142
-7.422366 0.292142 40.816401
-7.099295 0.294793 40.939391
-6.774256 0.297417 41.057080
-6.447337 0.300013 41.169436
-6.118625 0.302579 41.276428
-5.788207 0.305115 41.378029
-5.456173 0.307620 41.474211
-5.122611 0.310093 41.564949
-4.787610 0.312533 41.650218
-4.451260 0.314939 41.729996
-4.113652 0.317311 41.804261
-3.774874 0.319647 41.872993
-3.435019 0.321947 41.936175
1095.619331 0.116226 109.498753
1116.625118 0.113328 101.632402
1131.047254 0.111607 93.132870
14.075877 6.590910 5.981698
13.439221 2.147590 5.485836
10.863859 0.036486 5.092776
12.969998 0.035445 4.923047
12.713216 1.996072 4.512677
12.606438 1.970924 4.306935
10.289314 1.945391 4.030117
2.022976 3.907667 3.827424
-1.942911 3.956898 3.827126
-3.791060 1.993797 3.809492
-3.804944 2.019276 3.936492
-1.833629 2.019831 3.959833
-1.800361 2.019979 3.973537
0.225968 0.033139 3.938048
0.250943 2.020671 3.942436
-1.685391 0.033829 4.100503
-3.679164 2.070837 4.309550
-3.641247 2.070966 4.336772
-3.641945 2.096476 4.466114
-1.574037 0.036038 4.344063
-3.599361 2.122117 4.622270
-1.512173 0.037145 4.464322
-3.551394 2.147757 4.777775
-3.490476 0.038695 4.895084
-3.498038 2.173396 4.932387
-3.485381 2.198938 5.063837
-1.343150 0.040362 4.811988
-15.992607 2.374550 7.554426
-368.884718 0.123457 76.487322
-371.935887 6.625623 80.159043
-452.477968 117.168603 99.760297
8.425987 0.373675 40.618905
8.743681 0.374190 40.482707
9.059104 0.374646 40.341331
9.372174 0.375043 40.194816
9.682805 0.375379 40.043201
9.990915 0.375654 39.886526
10.296422 0.375869 39.724833
10.599243 0.376023 39.558165
10.899297 0.376116 39.386568
11.196506 0.376148 39.210086
11.490788 0.376118 39.028768
11.782066 0.376027 38.842661
12.070261 0.375873 38.651815
12.355296 0.375658 38.456282
12.637095 0.375380 38.256114
12.915584 0.375041 38.051364
13.190686 0.374639 37.842086
13.462329 0.374175 37.628338
13.730441 0.373649 37.410176
13.994948 0.373060 37.187658
14.255782 0.372410 36.960844
14.512871 0.371697 36.729795
14.766147 0.370922 36.494571
15.015542 0.370085 36.255237
15.260991 0.369186 36.011857
15.502426 0.368225 35.764494
15.739783 0.367202 35.513216
15.973000 0.366119 35.258089
16.202013 0.364974 34.999182
16.426761 0.363768 34.736564
16.647184 0.362501 34.470305
16.863223 0.361173 34.200477
17.074821 0.359786 33.927151
17.281921 0.358339 33.650401
17.484466 0.356832 33.370300
17.682404 0.355265 33.086923
17.875681 0.353640 32.800347
18.064245 0.351957 32.510647
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-17.263186 -0.084384 32.950703
-17.067485 -0.083718 33.235816
-16.867145 -0.083020 33.517688
-16.662221 -0.082289 33.796245
-16.452767 -0.081527 34.071410
-16.238840 -0.080732 34.343112
-16.020497 -0.079907 34.611276
-15.797797 -0.079050 34.875832
-15.570798 -0.078162 35.136708
-15.339562 -0.077243 35.393834
-15.104151 -0.076295 35.647142
-14.864628 -0.075316 35.896565
-14.621057 -0.074308 36.142034
-14.373504 -0.073271 36.383486
-14.122033 -0.072204 36.620854
-13.866714 -0.071110 36.854075
-13.607614 -0.069987 37.083088
-13.344803 -0.068837 37.307830
-13.078350 -0.067660 37.528242
-12.808328 -0.066455 37.744265
-12.534809 -0.065225 37.955840
-12.257866 -0.063969 38.162912
-11.977572 -0.062687 38.365424
-11.694004 -0.061380 38.563324
-11.407237 -0.060050 38.756557
-11.117348 -0.058695 38.945072
-10.824414 -0.057317 39.128818
-10.528514 -0.055916 39.307747
-10.229727 -0.054493 39.481811
-9.928134 -0.053048 39.650963
-9.623814 -0.051583 39.815157
-9.316850 -0.050096 39.974351
-9.007323 -0.048590 40.128500
-8.695317 -0.047064 40.277565
-8.380914 -0.045519 40.421505
-8.064200 -0.043957 40.560282
-7.745258 -0.042376 40.693858
-7.424175 -0.040779 40.822198
-7.101036 -0.039166 40.945268
-6.775928 -0.037537 41.063034
-6.448937 -0.035892 41.175466
-6.120152 -0.034234 41.282533
-5.789660 -0.032562 41.384206
-5.457550 -0.030876 41.480458
-5.123910 -0.029179 41.571264
-4.788831 -0.027469 41.656600
-4.452401 -0.025749 41.736442
-4.114710 -0.024018 41.810769
-3.775850 -0.022278 41.879561
-3.435911 -0.020529 41.942800
1089.155540 -0.006800 109.104044
1116.624463 -0.005904 101.634708
1137.523605 -0.005117 93.426786
16.638650 6.549861 6.247109
13.439167 2.108905 5.503865
10.964864 4.121238 5.044877
13.105096 2.035756 4.954124
10.580274 1.986908 4.520388
8.379087 3.925559 4.264581
10.289314 1.913671 4.046418
4.083458 3.876833 3.915739
0.044404 3.926072 3.899890
-5.809903 3.975308 3.922449
-3.804909 1.987943 3.953396
-1.833585 1.988114 3.976747
2.175325 0.000747 3.820026
0.226029 0.000924 3.938721
0.251014 1.988624 3.959361
-3.730469 4.025400 4.225547
-3.679071 2.038068 4.326894
-3.695944 4.074847 4.382537
-3.641831 2.062988 4.483675
-1.603493 2.063186 4.371838
-3.599224 2.087924 4.640046
-3.593948 2.112694 4.771156
-3.551234 2.112873 4.795767
-3.542272 2.137655 4.927234
-1.443347 2.137872 4.723920
-3.485182 2.162629 5.082257
-3.419703 0.003590 5.181866
-22.277168 2.408834 8.743473
-373.107845 6.514366 77.278828
-369.785641 0.012606 79.918186
-487.907889 169.078254 108.383067
8.428264 0.040778 40.625790
8.746038 0.042375 40.489545
9.061541 0.043956 40.348120
9.374688 0.045518 40.201552
9.685396 0.047063 40.049882
9.993580 0.048588 39.893149
10.299159 0.050095 39.731396
10.602051 0.051581 39.564665
10.902175 0.053047 39.393001
11.199450 0.054491 39.216451
11.493797 0.055914 39.035062
11.785137 0.057315 38.848881
12.073393 0.058693 38.657960
12.358487 0.060048 38.462348
12.640342 0.061378 38.262099
12.918884 0.062685 38.057265
13.194039 0.063966 37.847903
13.465731 0.065223 37.634067
13.733889 0.066453 37.415815
13.998441 0.067657 37.193206
14.259316 0.068834 36.966298
14.516444 0.069985 36.735153
14.769757 0.071107 36.499833
15.019186 0.072202 36.260400
15.264666 0.073268 36.016918
15.506129 0.074305 35.769454
15.743513 0.075313 35.518072
15.976752 0.076292 35.262840
16.205785 0.077240 35.003827
16.430551 0.078158 34.741101
16.650989 0.079046 34.474734
16.867040 0.079903 34.204795
17.078647 0.080729 33.931359
17.285752 0.081523 33.654496
17.488301 0.082286 33.374283
17.686239 0.083016 33.090793
17.879514 0.083714 32.804103
18.068073 0.084380 32.514289
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-17.264887 -0.352028 32.950612
-17.069171 -0.353712 33.235734
-16.868817 -0.355337 33.517616
-16.663877 -0.356904 33.796182
-16.454409 -0.358412 34.071358
-16.240466 -0.359860 34.343072
-16.022107 -0.361248 34.611248
-15.799390 -0.362576 34.875817
-15.572375 -0.363843 35.136707
-15.341123 -0.365050 35.393849
-15.105695 -0.366196 35.647173
-14.866154 -0.367280 35.896612
-14.622565 -0.368303 36.142099
-14.374993 -0.369264 36.383568
-14.123504 -0.370163 36.620955
-13.868165 -0.371001 36.854197
-13.609045 -0.371776 37.083230
-13.346213 -0.372489 37.307993
-13.079740 -0.373140 37.528427
-12.809697 -0.373729 37.744473
-12.536156 -0.374256 37.956071
-12.259190 -0.374720 38.163167
-11.978874 -0.375122 38.365705
-11.695282 -0.375462 38.563629
-11.408491 -0.375739 38.756888
-11.118577 -0.375955 38.945430
-10.825618 -0.376108 39.129204
-10.529692 -0.376200 39.308161
-10.230879 -0.376230 39.482252
-9.929258 -0.376198 39.651433
-9.624910 -0.376105 39.815657
-9.317918 -0.375951 39.974880
-9.008362 -0.375736 40.129060
-8.696325 -0.375460 40.278155
-8.381892 -0.375124 40.422126
-8.065147 -0.374728 40.560934
-7.746174 -0.374272 40.694542
-7.425058 -0.373756 40.822914
-7.101886 -0.373181 40.946015
-6.776743 -0.372547 41.063814
-6.449718 -0.371855 41.176278
-6.120898 -0.371105 41.283377
-5.790370 -0.370297 41.385083
-5.458223 -0.369433 41.481368
-5.124546 -0.368511 41.572207
-4.789428 -0.367533 41.657575
-4.452960 -0.366499 41.737450
-4.115230 -0.365410 41.811809
-3.776330 -0.364267 41.880634
-3.436350 -0.363069 41.943906
1082.692965 -0.132439 108.707449
1110.154439 -0.126519 101.290751
1131.046997 -0.121977 93.135587
19.431826 8.690735 6.571340
15.882625 2.069495 5.703087
10.973656 2.046890 5.141740
13.105082 1.999313 4.970917
10.580265 1.952520 4.536774
10.497592 1.928977 4.347968
8.317375 3.844141 4.128206
4.083463 3.845087 3.947571
0.044413 3.894320 3.932125
-3.896013 3.943568 3.980352
-3.862665 3.943743 4.011384
-1.833563 1.956125 3.993141
0.193896 -0.031488 3.941906
0.218533 1.956111 3.979371
-1.751235 1.980458 4.131590
-1.716499 1.980659 4.143746
-3.734301 4.041508 4.388450
-3.681017 2.029001 4.473844
-3.696157 4.090248 4.546589
-3.640148 2.053215 4.631500
-1.549784 -0.032506 4.456601
-3.593874 2.077457 4.788593
-3.533716 -0.033171 4.872219
-3.542186 2.101729 4.944878
-3.530816 2.125760 5.077340
-1.383844 -0.033543 4.807639
-3.469978 2.150077 5.232671
-34.824887 -0.039820 11.164921
-373.108028 6.402473 77.332705
-373.973431 6.402220 80.790148
-1002.139264 1040.224457 223.600556
8.429505 -0.292192 40.627665
8.747329 -0.289513 40.491425
9.062881 -0.286809 40.350004
9.376077 -0.284079 40.203440
9.686832 -0.281326 40.051771
9.995064 -0.278550 39.895038
10.300690 -0.275752 39.733284
10.603628 -0.272933 39.566551
10.903798 -0.270094 39.394885
11.201118 -0.267236 39.218330
11.495510 -0.264360 39.036935
11.786894 -0.261467 38.850747
12.075193 -0.258557 38.659817
12.360329 -0.255632 38.464196
12.642227 -0.252692 38.263937
12.920809 -0.249739 38.059091
13.196003 -0.246774 37.849716
13.467735 -0.243797 37.635866
13.735931 -0.240809 37.417599
14.000520 -0.237812 37.194973
14.261430 -0.234805 36.968047
14.518594 -0.231791 36.736884
14.771940 -0.228770 36.501543
15.021402 -0.225743 36.262090
15.266913 -0.222711 36.018586
15.508407 -0.219675 35.771098
15.745820 -0.216636 35.519692
15.979087 -0.213594 35.264435
16.208147 -0.210551 35.005396
16.432938 -0.207507 34.742643
16.653399 -0.204464 34.476248
16.869473 -0.201422 34.206280
17.081101 -0.198382 33.932814
17.288227 -0.195345 33.655921
17.490794 -0.192312 33.375676
17.688750 -0.189283 33.092154
17.882040 -0.186260 32.805431
18.070613 -0.183244 32.515583
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-17.265286 -0.619682 32.948066
-17.069539 -0.623715 33.233114
-16.869156 -0.627664 33.514923
-16.664189 -0.631527 33.793418
-16.454693 -0.635303 34.068524
-16.240725 -0.638992 34.340167
-16.022341 -0.642593 34.608275
-15.799601 -0.646105 34.872777
-15.572564 -0.649526 35.133600
-15.341290 -0.652856 35.390676
-15.105842 -0.656095 35.643936
-14.866283 -0.659241 35.893311
-14.622676 -0.662293 36.138737
-14.375087 -0.665252 36.380145
-14.123583 -0.668116 36.617473
-13.868229 -0.670884 36.850657
-13.609096 -0.673556 37.079634
-13.346252 -0.676132 37.304343
-13.079767 -0.678611 37.524724
-12.809713 -0.680992 37.740718
-12.536162 -0.683274 37.952267
-12.259188 -0.685458 38.159315
-11.978864 -0.687543 38.361806
-11.695265 -0.689528 38.559686
-11.408468 -0.691413 38.752902
-11.118548 -0.693198 38.941403
-10.825585 -0.694882 39.125137
-10.529655 -0.696465 39.304057
-10.230839 -0.697947 39.478114
-9.929215 -0.699328 39.647261
-9.624866 -0.700608 39.811453
-9.317872 -0.701785 39.970647
-9.008315 -0.702861 40.124799
-8.696278 -0.703834 40.273869
-8.381845 -0.704706 40.417817
-8.065100 -0.705476 40.556603
-7.746128 -0.706143 40.690192
-7.425014 -0.706709 40.818546
-7.101843 -0.707172 40.941633
-6.776703 -0.707533 41.059418
-6.449680 -0.707793 41.171871
-6.120862 -0.707951 41.278961
-5.790336 -0.708008 41.380660
-5.458192 -0.707963 41.476941
-5.124518 -0.707817 41.567777
-4.789403 -0.707571 41.653144
-4.452937 -0.707224 41.733020
-4.115211 -0.706776 41.807383
-3.776313 -0.706229 41.876213
-3.436336 -0.705583 41.939492
1076.231591 -0.260657 108.308903
1110.155829 -0.247062 101.289317
1131.048128 -0.238772 93.134177
22.116853 8.645742 6.860731
13.581343 2.053422 5.654029
8.829701 4.142178 5.177535
11.009848 4.046832 5.023586
10.701007 1.940732 4.657869
10.619224 1.918022 4.466700
10.411800 1.872383 4.177157
4.093843 1.897826 4.021009
0.055319 1.922518 4.005260
-3.896013 3.911295 4.012469
-1.866613 1.923678 3.994759
-1.821231 -0.064721 4.049578
0.193897 -0.063730 3.941528
-1.785766 1.947250 4.134937
0.264588 -0.064873 4.032696
-3.772250 4.007551 4.393192
-1.697997 1.970910 4.271953
-3.681018 1.994915 4.490317
-1.640568 1.994384 4.395395
-3.640149 2.018408 4.648173
-1.578954 2.017898 4.517792
-3.593876 2.041944 4.805468
-3.586222 2.065193 4.937868
-3.542189 2.065524 4.961956
-3.530819 2.088794 5.094616
-1.383839 -0.070451 4.807263
-3.469982 2.112442 5.250151
-51.583672 -0.090553 14.284691
-373.109924 6.289741 77.385097
-373.975511 6.288548 80.842596
-951.632545 987.880382 222.538281
8.429711 -0.625158 40.624531
8.747552 -0.621398 40.488348
9.063123 -0.617570 40.346985
9.376338 -0.613675 40.200478
9.687113 -0.609714 40.048867
9.995366 -0.605689 39.892193
10.301013 -0.601600 39.730498
10.603974 -0.597450 39.563824
10.904167 -0.593239 39.392217
11.201511 -0.588968 39.215722
11.495927 -0.584640 39.034386
11.787336 -0.580254 38.848258
12.075661 -0.575814 38.657388
12.360824 -0.571319 38.461827
12.642748 -0.566772 38.261627
12.921358 -0.562173 38.056841
13.196580 -0.557524 37.847525
13.468340 -0.552827 37.633734
13.736566 -0.548083 37.415526
14.001184 -0.543293 37.192959
14.262125 -0.538459 36.966092
14.519319 -0.533582 36.734986
14.772697 -0.528663 36.499703
15.022190 -0.523705 36.260306
15.267733 -0.518708 36.016859
15.509259 -0.513673 35.769427
15.746704 -0.508603 35.518077
15.980004 -0.503499 35.262874
16.209097 -0.498362 35.003889
16.433921 -0.493194 34.741190
16.654416 -0.487995 34.474847
16.870524 -0.482769 34.204932
17.082185 -0.477515 33.931517
17.289344 -0.472236 33.654674
17.491945 -0.466933 33.374479
17.689934 -0.461607 33.091006
17.883258 -0.456260 32.804331
18.071865 -0.450894 32.514530
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-17.264383 -0.887324 32.943062
-17.068590 -0.893702 33.227956
-16.868163 -0.899971 33.509611
-16.663154 -0.906127 33.787953
-16.453620 -0.912169 34.062907
-16.239616 -0.918097 34.334399
-16.021200 -0.923907 34.602357
-15.798429 -0.929599 34.866709
