X Y Z
5.391466 27.001823 263.565615
7.547596 26.985228 263.514385
9.703255 26.966851 263.445698
11.858303 26.946694 263.359557
5.710796 10.973110 107.289224
5.612350 9.339233 91.352505
6.221339 9.127553 89.319554
6.797450 8.915670 87.282905
7.340666 8.703625 85.242956
7.757506 8.390372 82.209627
8.328354 8.279216 81.154748
8.663150 7.966096 78.118443
9.184337 7.854651 77.058111
9.814594 7.843529 76.981509
10.310318 7.731485 75.913908
10.789242 7.619239 74.843433
11.401372 7.606905 74.753888
12.012765 7.594074 74.659383
12.457287 7.481001 73.578874
13.059066 7.467362 73.475842
13.842136 7.552614 74.346172
14.640324 7.636990 75.208625
15.255432 7.621493 75.087846
15.869553 7.605501 74.962081
16.696707 7.687573 75.803174
17.094674 7.572036 74.695625
18.165480 7.750788 76.491442
19.028953 7.830240 77.308384
19.415485 7.713435 76.187544
20.292273 7.791402 76.990374
21.706553 8.062647 79.704575
22.358466 8.041193 79.526337
23.008927 8.019221 79.342809
23.942929 8.093077 80.107667
24.890995 8.165864 80.862581
25.251793 8.045992 79.709529
81.720273 25.306465 250.811443
83.771840 25.228112 250.141602
85.817959 25.148137 249.455104
87.858495 25.066548 248.751991
89.893313 24.983349 248.032305
91.922280 24.898549 247.296091
93.945260 24.812153 246.543394
95.962121 24.724169 245.774260
97.972729 24.634603 244.988736
99.976950 24.543462 244.186871
101.974653 24.450754 243.368714
103.965703 24.356485 242.534316
105.949970 24.260662 241.683728
107.927321 24.163294 240.817002
109.897625 24.064388 239.934194
111.860751 23.963950 239.035356
113.816568 23.861989 238.120546
115.764946 23.758513 237.189819
117.705755 23.653530 236.243234
119.638865 23.547046 235.280850
121.564148 23.439072 234.302727
123.481474 23.329613 233.308925
125.390716 23.218680 232.299508
127.291745 23.106279 231.274537
129.184434 22.992420 230.234078
131.068656 22.877112 229.178195
-131.095595 22.242014 229.225299
-129.212057 22.334770 230.283309
-127.320032 22.425942 231.325932
-125.419645 22.515528 232.353102
-123.511022 22.603522 233.364754
-121.594291 22.689921 234.360824
-119.669579 22.774720 235.341250
-117.737013 22.857915 236.305970
-115.796721 22.939504 237.254923
-113.848833 23.019481 238.188049
-111.893478 23.097843 239.105289
-109.930783 23.174587 240.006586
-107.960880 23.249710 240.891883
-105.983899 23.323207 241.761124
-103.999970 23.395076 242.614255
-102.009224 23.465314 243.451221
-100.011793 23.533918 244.271971
-98.007808 23.600885 245.076453
-95.997401 23.666211 245.864616
-93.980704 23.729895 246.636411
-91.957851 23.791934 247.391789
-89.928975 23.852326 248.130703
-87.894209 23.911067 248.853107
-85.853686 23.968157 249.558955
-83.807540 24.023592 250.248203
-81.755907 24.077371 250.920808
-79.698920 24.129492 251.576727
-77.636715 24.179953 252.215920
-75.569427 24.228753 252.838346
-73.497191 24.275889 253.443966
-71.420143 24.321361 254.032743
-69.338419 24.365167 254.604639
-67.252155 24.407305 255.159619
-65.161488 24.447775 255.697647
-63.066555 24.486576 256.218690
-60.967492 24.523706 256.722716
-58.864437 24.559165 257.209692
-56.757527 24.592952 257.679588
-54.646900 24.625067 258.132374
-52.532693 24.655509 258.568022
-50.415045 24.684277 258.986505
-48.294095 24.711371 259.387796
-46.169979 24.736792 259.771869
-44.042838 24.760538 260.138702
-41.912809 24.782611 260.488270
-39.780032 24.803010 260.820551
-37.644645 24.821735 261.135525
-35.506789 24.838786 261.433170
-33.366602 24.854165 261.713470
-31.224223 24.867872 261.976405
-29.079793 24.879907 262.221959
-26.933451 24.890271 262.450116
-24.785337 24.898965 262.660862
-22.635591 24.905990 262.854183
-20.484353 24.911347 263.030067
-18.331763 24.915037 263.188502
-16.177961 24.917061 263.329477
-14.023088 24.917422 263.452985
-11.867284 24.916119 263.559015
-9.710690 24.913156 263.647562
-7.553445 24.908533 263.718620
-5.395691 24.902252 263.772183
-3.237569 24.894316 263.808247
-1.079217 24.884726 263.826810
1.079222 24.873484 263.827870
3.237608 24.860593 263.811427
5.395800 24.846054 263.777480
7.553658 24.829871 263.726032
9.711041 24.812046 263.657084
11.867808 24.792580 263.570642
6.297488 11.123796 118.311465
5.616837 8.592016 91.425535
6.226305 8.396957 89.390851
6.802867 8.201726 87.352462
7.431930 8.099456 86.302753
7.950742 7.903882 84.257429
8.436599 7.708242 82.209530
8.779746 7.419827 79.169832
9.191582 7.224298 77.118897
9.696390 7.121306 76.054369
9.916395 6.833437 73.013487
10.513538 6.822574 72.930913
11.110001 6.811265 72.843494
11.863928 6.891396 73.734360
12.466951 6.879034 73.635956
13.243420 6.957773 74.513094
14.035077 7.035711 75.382461
14.651567 7.021642 75.266381
15.465378 7.098118 76.121211
16.294159 7.173750 76.967770
16.923607 7.157914 76.833299
17.551953 7.141614 76.693717
18.639389 7.305227 78.486985
19.519299 7.377537 79.300498
20.167821 7.359182 79.139759
21.068872 7.429867 79.936848
22.246037 7.588889 81.685510
23.183645 7.657428 82.461399
23.580605 7.547399 81.314155
24.530846 7.614465 82.074707
25.495116 7.680529 82.825169
26.172479 7.657559 82.615756
81.778797 23.253285 250.991062
83.831486 23.180329 250.319704
85.878699 23.105887 249.631663
87.920300 23.029963 248.926980
89.956156 22.952566 248.205700
91.986131 22.873701 247.467868
94.010090 22.793374 246.713528
96.027900 22.711593 245.942729
98.039426 22.628362 245.155518
100.044536 22.543690 244.351945
102.043096 22.457583 243.532059
104.034973 22.370047 242.695911
106.020035 22.281090 241.843555
107.998150 22.190719 240.975043
109.969187 22.098941 240.090430
111.933013 22.005762 239.189772
113.889498 21.911190 238.273125
115.838511 21.815233 237.340546
117.779923 21.717898 236.392095
119.713604 21.619193 235.427831
121.639424 21.519124 234.447814
123.557255 21.417701 233.452108
125.466969 21.314930 232.440774
127.368436 21.210819 231.413877
129.261531 21.105377 230.371482
131.146126 20.998612 229.313654
-131.170812 20.363385 229.356819
-129.286845 20.447581 230.416597
-127.394359 20.530321 231.460976
-125.493480 20.611600 232.489889
-123.584334 20.691414 233.503271
-121.667049 20.769761 234.501058
-119.741752 20.846635 235.483186
-117.808570 20.922034 236.449591
-115.867633 20.995954 237.400214
-113.919069 21.068392 238.334992
-111.963007 21.139344 239.253867
-109.999577 21.208809 240.156781
-108.028909 21.276781 241.043675
-106.051134 21.343259 241.914494
-104.066382 21.408241 242.769181
-3.851879 0.810254 9.192743
-100.076473 21.533700 244.429948
-98.071580 21.594174 245.235921
-96.060238 21.653140 246.025552
-94.042579 21.710597 246.798791
-92.018737 21.766541 247.555589
-89.988846 21.820972 248.295898
-87.953038 21.873886 249.019670
-85.911449 21.925283 249.726861
-83.864212 21.975160 250.417424
-81.811463 22.023515 251.091317
-79.753336 22.070347 251.748496
-77.689968 22.115655 252.388920
-75.621493 22.159437 253.012547
-73.548048 22.201692 253.619340
-71.469769 22.242418 254.209258
-69.386793 22.281615 254.782265
-67.299256 22.319281 255.338324
-65.207296 22.355415 255.877400
-63.111050 22.390018 256.399459
-61.010655 22.423087 256.904467
-58.906249 22.454623 257.392393
-56.797971 22.484625 257.863204
-54.685958 22.513092 258.316873
-52.570350 22.540025 258.753368
-50.451284 22.565422 259.172664
-48.328899 22.589285 259.574732
-46.203336 22.611612 259.959548
-44.074732 22.632405 260.327087
-41.943228 22.651663 260.677325
-39.808963 22.669386 261.010240
-37.672077 22.685575 261.325811
-35.532709 22.700230 261.624017
-33.391000 22.713352 261.904839
-31.247090 22.724942 262.168260
-29.101119 22.735000 262.414262
-26.953228 22.743527 262.642829
-24.803557 22.750524 262.853947
-22.652247 22.755993 263.047601
-20.499439 22.759934 263.223780
-18.345273 22.762349 263.382472
-16.189892 22.763239 263.523666
-14.033434 22.762605 263.647353
-11.876043 22.760449 263.753524
-9.717858 22.756773 263.842174
-7.559021 22.751578 263.913294
-5.399674 22.744866 263.966882
-3.239958 22.736640 264.002932
-1.080013 22.726901 264.021441
1.080017 22.715650 264.022410
3.239993 22.702892 264.005835
5.399773 22.688627 263.971719
7.559215 22.672858 263.920063
9.718178 22.655588 263.850869
11.876521 22.636819 263.764142
6.778736 10.924223 127.352700
5.620950 7.844231 91.492475
6.230857 7.665809 89.456200
6.807832 7.487243 87.416215
7.437344 7.393553 86.365626
7.956523 7.214700 84.318692
8.544440 7.120572 83.260375
9.005755 6.941549 81.207828
9.316147 6.678013 78.164017
9.829394 6.583593 77.097596
10.057622 6.320456 74.053333
10.663249 6.310120 73.969436
11.418424 6.383364 74.865695
12.188977 6.455900 75.754539
12.808493 6.444022 75.653269
13.601552 6.515254 76.528095
14.409782 6.585737 77.395002
15.233106 6.655456 78.253801
16.071447 6.724396 79.104305
16.924723 6.792542 79.946327
17.578480 6.777231 79.806429
18.231089 6.761480 79.661219
19.112780 6.827552 80.480346
20.009095 6.892783 81.290379
20.673826 6.875308 81.125354
21.337205 6.857390 80.954925
22.261083 6.920447 81.740759
23.199247 6.982616 82.516895
23.873998 6.962919 82.325877
24.547184 6.942775 82.129371
25.512004 7.002675 82.880035
25.888689 6.901150 81.719948
81.832363 21.198995 251.155464
83.886076 21.131462 250.482709
85.934287 21.062577 249.793247
87.976861 20.992347 249.087120
90.013663 20.920778 248.364373
92.044557 20.847876 247.625050
94.069409 20.773646 246.869200
96.088083 20.698095 246.096869
98.100447 20.621229 245.308107
100.106367 20.543055 244.502962
102.105708 20.463578 243.681486
104.098338 20.382805 242.843730
106.084124 20.300743 241.989749
108.062934 20.217399 241.119595
110.034637 20.132778 240.233324
111.999099 20.046889 239.330993
113.956192 19.959737 238.412658
115.905783 19.871330 237.478378
117.847742 19.781674 236.528212
119.781941 19.690778 235.562221
121.708249 19.598647 234.580466
123.626537 19.505289 233.583011
125.536678 19.410712 232.569918
127.438543 19.314923 231.541252
129.332004 19.217929 230.497080
131.216935 19.119739 229.437467
-131.239371 18.484393 229.476697
-129.355011 18.560001 230.538083
-127.462103 18.634278 231.584058
-125.560773 18.707220 232.614557
-123.651149 18.778825 233.629513
-121.733357 18.849089 234.628859
-119.807524 18.918009 235.612534
-117.873780 18.985582 236.580472
-115.932253 19.051805 237.532612
-113.983070 19.116674 238.468892
-112.026363 19.180188 239.389253
-110.062261 19.242344 240.293635
-108.090894 19.303139 241.181980
-106.112392 19.362570 242.054232
-104.126888 19.420635 242.910333
-3.854133 0.734994 9.198122
-100.135398 19.532658 244.573869
-98.129676 19.586612 245.381196
-96.117480 19.639191 246.172160
-94.098943 19.690394 246.946709
-92.074199 19.740219 247.704795
-90.043381 19.788663 248.446369
-88.006623 19.835725 249.171383
-85.964060 19.881405 249.879791
-83.915828 19.925699 250.571547
-81.862060 19.968607 251.246608
-79.802894 20.010127 251.904928
-77.738464 20.050259 252.546468
-75.668907 20.089001 253.171184
-73.594360 20.126352 253.779038
-71.514958 20.162312 254.369990
-69.430840 20.196879 254.944003
-67.342143 20.230052 255.501039
-65.249003 20.261832 256.041063
-63.151560 20.292217 256.564040
-61.049951 20.321207 257.069936
-58.944314 20.348802 257.558720
-56.834789 20.375001 258.030359
-54.721513 20.399804 258.484823
-52.604627 20.423212 258.922084
-50.484269 20.445223 259.342113
-48.360579 20.465839 259.744882
-46.233696 20.485059 260.130367
-44.103760 20.502884 260.498541
-41.970912 20.519314 260.849382
-39.835292 20.534349 261.182867
-37.697039 20.547990 261.498974
-35.556295 20.560237 261.797682
-33.413201 20.571092 262.078973
-31.267896 20.580556 262.342828
-29.120522 20.588628 262.589230
-26.971221 20.595310 262.818162
-24.820133 20.600603 263.029611
-22.667400 20.604508 263.223561
-20.513163 20.607027 263.400001
-18.357563 20.608161 263.558919
-16.200743 20.607911 263.700303
-14.042845 20.606279 263.824146
-11.884008 20.603266 263.930437
-9.724377 20.598875 264.019171
-7.564092 20.593106 264.090342
-5.403296 20.585962 264.143943
-3.242131 20.577445 264.179972
-1.080737 20.567556 264.198425
1.080741 20.556299 264.199301
3.242163 20.543674 264.182599
5.403386 20.529685 264.148321
7.564268 20.514334 264.096467
9.724667 20.497623 264.027041
11.884441 20.479554 263.940046
14.043448 20.460132 263.835488
5.685826 7.173057 92.548466
6.304272 7.011201 90.510216
6.889758 6.849227 88.468183
7.527808 6.764029 87.416131
7.961777 6.525049 84.374367
8.550070 6.439570 83.315234
9.011676 6.277328 81.261214
9.558263 6.191559 80.195413
10.088025 6.105617 79.126185
10.466751 5.943321 77.065713
11.096994 5.933277 76.978263
11.876851 5.998780 77.871401
12.672062 6.063619 78.756913
13.316103 6.052129 78.651466
13.959272 6.040246 78.540780
14.784045 6.103319 79.405173
15.433359 6.090493 79.282516
16.280199 6.152300 80.131793
16.935437 6.138517 79.996935
17.589563 6.124337 79.856745
18.242535 6.109761 79.711233
19.124728 6.169117 80.530657
20.021548 6.227706 81.340969
20.686634 6.211566 81.175610
21.350361 6.195027 81.004838
22.274741 6.251638 81.790910
23.213410 6.307440 82.567268
23.888497 6.289288 82.375874
24.847618 6.343649 83.134554
25.527332 6.324473 82.929828
26.205367 6.304893 82.719569
81.880971 19.143693 251.304647
83.935610 19.081605 250.630616
85.984724 19.018303 249.939856
88.028177 18.953791 249.232409
90.065834 18.888075 248.508322
92.097559 18.821160 247.767640
94.123217 18.753053 247.010411
96.142673 18.683759 246.236682
98.155793 18.613283 245.446503
100.162443 18.541633 244.639925
102.162490 18.468813 243.816998
104.155799 18.394830 242.977776
106.142238 18.319691 242.122313
108.121675 18.243401 241.250662
110.093977 18.165966 240.362880
112.059013 18.087393 239.459023
114.016652 18.007689 238.539150
115.966763 17.926860 237.603320
117.909215 17.844912 236.651592
119.843879 17.761852 235.684028
121.770625 17.677687 234.700691
123.689324 17.592424 233.701642
125.599848 17.506070 232.686948
127.502069 17.418631 231.656672
129.395858 17.330114 230.610882
131.281090 17.240527 229.549645
-131.301278 16.605075 229.584943
-129.416559 16.672067 230.647776
-127.523268 16.737853 231.695189
-125.621529 16.802432 232.727114
-123.711470 16.865800 233.743485
-5.515165 0.766549 10.629928
-4.975607 0.705199 9.784990
-117.932646 17.048614 236.698618
-115.990582 17.107112 237.652123
-114.040840 17.164388 238.589754
-112.083548 17.220437 239.511450
-110.118836 17.275258 240.417153
-108.146836 17.328849 241.306803
-106.167677 17.381207 242.180342
-104.181492 17.432331 243.037714
-102.188412 17.482219 243.878864
-100.188570 17.530869 244.703737
-98.182098 17.578279 245.512280
-96.169129 17.624447 246.304441
-94.149797 17.669373 247.080167
-92.124236 17.713054 247.839409
-90.092580 17.755489 248.582119
-88.054963 17.796677 249.308247
-86.011520 17.836616 250.017747
-83.962387 17.875306 250.710572
-81.907699 17.912745 251.386679
-79.847592 17.948933 252.046023
-77.782203 17.983868 252.688562
-75.711668 18.017551 253.314254
-73.636125 18.049979 253.923058
-71.555709 18.081152 254.514936
-69.470559 18.111071 255.089848
-67.380813 18.139733 255.647758
-65.286609 18.167140 256.188629
-63.188085 18.193291 256.712427
-61.085379 18.218185 257.219117
-58.978631 18.241822 257.708667
-56.867980 18.264203 258.181045
-54.753564 18.285327 258.636219
-52.635524 18.305195 259.074162
-50.514000 18.323806 259.494844
-48.389131 18.341162 259.898237
-46.261058 18.357261 260.284317
-44.129921 18.372106 260.653056
-41.995860 18.385696 261.004433
-39.859017 18.398032 261.338423
-37.719532 18.409115 261.655004
-35.577547 18.418945 261.954157
-33.433203 18.427523 262.235862
-31.286641 18.434851 262.500100
-29.138003 18.440929 262.746853
-26.987430 18.445759 262.976107
-24.835064 18.449341 263.187844
-22.681048 18.451677 263.382053
-20.525523 18.452768 263.558719
-18.368632 18.452616 263.717831
-16.210516 18.451222 263.859378
-14.051319 18.448588 263.983352
-11.891182 18.444715 264.089743
-9.730247 18.439605 264.178544
-0.485537 1.182511 16.951871
-0.448846 1.529679 21.942165
-3.244087 18.416875 264.339355
-1.081389 18.406837 264.357748
1.081392 18.395573 264.358532
3.244115 18.383084 264.341707
5.406637 18.369372 264.307273
7.568815 18.354441 264.255232
9.730507 18.338292 264.185587
11.891569 18.320929 264.098342
14.051859 18.302353 263.993502
5.689226 6.416146 92.603811
6.308035 6.270956 90.564252
6.893864 6.125678 88.520905
7.532286 6.049081 87.468127
7.966503 5.834973 84.424451
8.555134 5.758151 83.364581
9.017001 5.612703 81.309232
9.563898 5.535645 80.242685
10.093956 5.458441 79.172707
10.607156 5.381107 78.099500
11.245834 5.371652 78.010746
11.883774 5.361847 77.916792
12.520932 5.351692 77.817643
13.323815 5.408800 78.697019
13.967329 5.397813 78.586114
14.609924 5.386476 78.469969
15.442203 5.441975 79.327948
16.090840 5.429790 79.199762
16.945066 5.484135 80.042420
17.599523 5.471091 79.901965
18.252821 5.457694 79.756179
19.135465 5.510336 80.575866
20.032737 5.562283 81.386427
20.698140 5.547484 81.220763
21.616491 5.598190 82.014557
22.287011 5.582497 81.835963
23.226131 5.631933 82.612518
23.901520 5.615334 82.420782
24.861091 5.663474 83.179632
25.541097 5.645958 82.974547
26.219418 5.628083 82.763922
81.924619 17.087476 251.438611
83.980087 17.030857 250.763424
86.030008 16.973159 250.071489
88.074248 16.914387 249.362849
90.112669 16.854546 248.637550
92.145137 16.793642 247.895638
94.171515 16.731680 247.137162
96.191669 16.668666 246.362169
98.205465 16.604605 245.570710
100.212767 16.539502 244.762837
102.213442 16.473364 243.938600
104.207357 16.406195 243.098053
106.194378 16.338003 242.241251
108.174374 16.268791 241.368248
110.147211 16.198567 240.479102
112.112758 16.127336 239.573869
114.070883 16.055105 238.652608
116.021456 15.981879 237.715379
117.964346 15.907664 236.762242
119.899423 15.832467 235.793260
121.826557 15.756294 234.808495
123.745621 15.679152 233.808010
125.656484 15.601045 232.791871
127.559019 15.521982 231.760145
129.453099 15.441969 230.712897
131.338596 15.361011 229.650196
-131.356536 14.725464 229.681565
-129.471496 14.783815 230.745684
-127.577859 14.841087 231.794374
-125.675752 14.897277 232.827568
-123.765302 14.952384 233.845197
-121.846636 15.006406 234.847195
-119.919883 15.059339 235.833496
-117.985169 15.111182 236.804037
-116.042625 15.161933 237.758754
-114.092380 15.211590 238.697583
-112.134563 15.260152 239.620466
-110.169305 15.307615 240.527340
-108.196737 15.353979 241.418147
-106.216989 15.399242 242.292828
-104.230194 15.443403 243.151327
-9.259153 1.402547 22.097533
-5.673735 0.878967 13.857711
-6.672148 1.057534 16.684246
-96.215185 15.608990 246.422397
-94.195142 15.647617 247.199165
-6.608333 1.124594 17.778223
-6.122475 1.067878 16.893044
-4.654237 0.832436 13.177448
-5.195703 0.953420 15.102836
-84.003889 15.824078 250.834498
-81.948378 15.856029 251.511530
-5.124854 1.019157 16.177057
-77.821185 15.916586 252.815200
-75.749776 15.945190 253.441753
-73.673342 15.972677 254.051397
-71.592020 15.999048 254.644091
-69.505949 16.024301 255.219797
-67.415267 16.048437 255.778477
-65.320112 16.071455 256.320096
-63.220622 16.093355 256.844616
-61.116938 16.114138 257.352005
-59.009198 16.133804 257.842229
-56.897541 16.152352 258.315256
-54.782109 16.169784 258.771054
-52.663040 16.186099 259.209596
-50.540475 16.201298 259.630850
-48.414555 16.215381 260.034790
-46.285420 16.228349 260.421390
-44.153212 16.240202 260.790624
-42.018070 16.250942 261.142468
-39.880137 16.260569 261.476899
-37.739554 16.269084 261.793894
-35.596463 16.276487 262.093433
-33.451005 16.282781 262.375497
-31.303323 16.287966 262.640066
-29.153558 16.292042 262.887123
-27.001853 16.295013 263.116652
-24.848350 16.296877 263.328637
-22.693192 16.297638 263.523065
-20.536520 16.297297 263.699923
-18.378479 16.295854 263.859199
-16.219210 16.293313 264.000881
-14.058856 16.289673 264.124961
-11.897561 16.284938 264.231430
-9.735468 16.279108 264.320282
-7.572718 16.272186 264.391509
-5.409457 16.264174 264.445107
-3.245826 16.255074 264.481072
-1.081969 16.244888 264.499401
1.081971 16.233617 264.500093
3.245851 16.221265 264.483147
5.409527 16.207833 264.448564
7.572857 16.193325 264.396347
9.735697 16.177741 264.326497
11.897903 16.161086 264.239019
14.059333 16.143361 264.133919
5.692247 5.658811 92.652988
6.311380 5.530298 90.612263
6.897512 5.401728 88.567746
7.536263 5.333736 87.514319
7.970701 5.144517 84.468940
8.559632 5.076359 83.408413
9.021731 4.947716 81.351881
9.568901 4.879376 80.284667
10.099223 4.810919 79.214019
10.612675 4.742357 78.140138
11.251669 4.733622 78.051219
11.889920 4.724579 77.957092
12.685962 4.774916 78.843304
13.330662 4.765139 78.737456
14.149162 4.814490 79.609182
14.800095 4.803966 79.491377
15.450051 4.793132 79.368267
16.297740 4.841026 80.218129
16.953610 4.829433 80.082780
17.608360 4.817529 79.942086
18.484654 4.863918 80.769177
19.144989 4.851244 80.615971
20.042662 4.896553 81.426749
20.708347 4.883099 81.260813
21.627098 4.927302 82.054801
22.297892 4.913059 81.875918
23.237412 4.956133 82.652643
23.913067 4.941091 82.460602
24.873036 4.983012 83.219599
25.847017 5.024256 83.968378
26.533389 5.007907 83.755001
81.963308 15.030445 251.557353
84.019507 14.979313 250.881132
86.070141 14.927238 250.188146
88.115074 14.874226 249.478438
90.154169 14.820281 248.752055
92.187291 14.765408 248.009044
94.214304 14.709613 247.249453
96.235073 14.652899 246.473332
98.249462 14.595273 245.680730
100.257338 14.536740 244.871700
102.258567 14.477304 244.046293
104.253014 14.416972 243.204564
106.240547 14.355748 242.346567
108.221033 14.293638 241.472359
110.194339 14.230646 240.581995
112.160334 14.166780 239.675535
114.118885 14.102044 238.753036
116.069863 14.036444 237.814560
118.013136 13.969985 236.860168
119.948575 13.902674 235.889922
121.876049 13.834516 234.903884
123.795430 13.765516 233.902121
125.706589 13.695681 232.884696
127.609398 13.625017 231.851678
129.503730 13.553530 230.803132
131.389457 13.481225 229.739128
-131.405152 12.845594 229.766570
-129.519824 12.895282 230.831815
-127.625880 12.944017 231.881623
-125.723446 12.991798 232.915925
-123.812648 13.038623 233.934654
-121.893615 13.084489 234.937742
-119.966475 13.129396 235.925124
-118.031355 13.173341 236.896734
-116.088384 13.216323 237.852509
-114.137693 13.258341 238.792385
-112.179412 13.299394 239.716303
-110.213670 13.339479 240.624199
-108.240599 13.378596 241.516016
-106.260330 13.416743 242.391694
-104.272995 13.453920 243.251176
-102.278727 13.490125 244.094405
-100.277657 13.525358 244.921327
-98.269920 13.559617 245.731886
-96.255648 13.592902 246.526029
-94.234977 13.625211 247.303706
-92.208039 13.656545 248.064863
-90.174971 13.686902 248.809452
-88.135907 13.716283 249.537423
-86.090983 13.744686 250.248729
-84.040334 13.772110 250.943323
-81.984098 13.798557 251.621159
-79.922410 13.824025 252.282193
-77.855408 13.848514 252.926381
-75.783229 13.872025 253.553681
-73.706011 13.894556 254.164052
-71.623892 13.916108 254.757453
-69.537009 13.936681 255.333847
-67.445503 13.956275 255.893194
-65.349510 13.974891 256.435458
-63.249172 13.992528 256.960603
-61.144626 14.009186 257.468595
-59.036013 14.024868 257.959400
-56.923473 14.039571 258.432987
-54.807146 14.053298 258.889323
-52.687173 14.066049 259.328379
-50.563694 14.077824 259.750126
-48.436850 14.088624 260.154535
-46.306782 14.098450 260.541581
-44.173632 14.107303 260.911238
-42.037541 14.115183 261.263481
-39.898651 14.122093 261.598288
-37.757104 14.128031 261.915635
-35.613042 14.133001 262.215502
-33.466607 14.137002 262.497869
-31.317942 14.140037 262.762718
-29.167188 14.142106 263.010030
-27.014490 14.143211 263.239790
-24.859989 14.143354 263.451981
-22.703829 14.142535 263.646591
-20.546152 14.140756 263.823605
-18.387103 14.138020 263.983012
-16.226823 14.134327 264.124802
-14.065457 14.129679 264.248964
-11.903147 14.124079 264.355491
-9.740038 14.117527 264.444374
-7.576273 14.110027 264.515609
-5.411995 14.101580 264.569189
-3.247348 14.092187 264.605111
-1.082476 14.081852 264.623373
1.082478 14.070577 264.623973
3.247370 14.058362 264.606910
5.412056 14.045212 264.572186
7.576393 14.031128 264.519802
9.740237 14.016113 264.449762
11.903444 14.000169 264.362069
14.065870 13.983299 264.256729
5.694889 4.901102 92.695995
6.314304 4.789275 90.654247
6.900701 4.677422 88.608702
7.539741 4.618043 87.554703
7.974371 4.453726 84.507832
8.563564 4.394238 83.446726
9.025864 4.282411 81.389156
9.573274 4.222795 80.321357
10.103825 4.163090 79.250119
10.617498 4.103306 78.175646
11.256766 4.095295 78.086579
12.045863 4.138752 78.979541
12.691672 4.130102 78.878791
13.336641 4.121185 78.772773
13.980727 4.112003 78.661494
14.806686 4.153837 79.526773
15.456904 4.144004 79.403472
16.304940 4.184941 80.253568
16.961069 4.174449 80.118014
17.616074 4.163690 79.977107
18.492716 4.203308 80.804404
19.153301 4.191880 80.650971
20.051323 4.230550 81.461935
20.717252 4.218447 81.295757
21.636352 4.256148 82.089911
22.307384 4.243361 81.910772
23.247252 4.280073 82.687643
23.923138 4.266594 82.495331
24.883454 4.302299 83.254453
25.857780 4.337410 84.003346
26.846014 4.371920 84.741830
81.997038 12.972697 251.660873
84.053870 12.927069 250.983740
86.105121 12.880635 250.289827
88.150655 12.833400 249.579178
90.190333 12.785369 248.851840
92.224022 12.736545 248.107860
94.251584 12.686934 247.347288
96.272884 12.636540 246.570172
98.287787 12.585368 245.776564
100.296159 12.533423 244.966516
102.297865 12.480709 244.140080
104.292772 12.427232 243.297311
106.280746 12.372996 242.438264
108.261654 12.318006 241.562996
110.235364 12.262268 240.671563
112.201744 12.205785 239.764024
114.160662 12.148564 238.840440
116.111988 12.090610 237.900869
118.055589 12.031928 236.945375
119.991338 11.972522 235.974019
121.919103 11.912398 234.986866
123.838755 11.851563 233.983981
125.750167 11.790019 232.965429
127.653209 11.727775 231.931277
129.547755 11.664834 230.881595
131.433678 11.601202 229.816449
-131.447128 10.965498 229.839967
-129.561548 11.006505 230.906176
-127.667334 11.046685 231.956941
-125.764613 11.086037 232.992193
-123.853512 11.124560 234.011862
-121.934158 11.162253 235.015883
-120.006679 11.199114 236.004188
-118.071203 11.235143 236.976713
-116.127861 11.270339 237.933393
-114.176782 11.304699 238.874164
-112.218095 11.338225 239.798965
-110.251932 11.370914 240.707735
-108.278424 11.402766 241.600414
-106.297701 11.433780 242.476942
-104.309897 11.463956 243.337262
-102.315144 11.493293 244.181317
-100.313574 11.521790 245.009051
-98.305321 11.549447 245.820410
-96.290519 11.576264 246.615340
-94.269303 11.602240 247.393788
-92.241806 11.627375 248.155704
-90.208164 11.651669 248.901036
-88.168512 11.675121 249.629736
-86.122986 11.697731 250.341755
-84.071722 11.719500 251.037047
-82.014858 11.740427 251.715565
-79.952529 11.760513 252.377264
-77.884873 11.779757 253.022102
-75.812028 11.798159 253.650034
-73.734132 11.815721 254.261021
-71.651322 11.832441 254.855020
-69.563739 11.848322 255.431994
-67.471519 11.863362 255.991904
-65.374804 11.877563 256.534712
-63.273732 11.890924 257.060384
-61.168443 11.903448 257.568883
-59.059077 11.915133 258.060177
-56.945774 11.925981 258.534233
-54.828676 11.935993 258.991020
-52.707922 11.945170 259.430507
-50.583655 11.953512 259.852665
-48.456014 11.961020 260.257466
-46.325142 11.967695 260.644884
-44.191181 11.973539 261.014892
-42.054273 11.978553 261.367466
-39.914558 11.982736 261.702583
-37.772181 11.986092 262.020220
-35.627283 11.988621 262.320357
-33.480007 11.990324 262.602973
-31.330496 11.991203 262.868049
-29.178892 11.991259 263.115568
-27.025339 11.990494 263.345513
-24.869981 11.988909 263.557869
-22.712960 11.986507 263.752621
-20.554419 11.983287 263.929757
-18.394503 11.979253 264.089265
-16.233356 11.974406 264.231133
-14.071120 11.968748 264.355353
-11.907939 11.962281 264.461916
-9.743959 11.955007 264.550814
-7.579321 11.946927 264.622041
-5.414172 11.938043 264.675594
-3.248653 11.928359 264.711467
-1.082911 11.917876 264.729657
1.082913 11.906595 264.730165
3.248672 11.894521 264.712989
5.414223 11.881653 264.678130
7.579423 11.867996 264.625590
9.744127 11.853552 264.555373
11.908190 11.838322 264.467482
14.071469 11.822310 264.361924
5.697152 4.143068 92.732828
6.316808 4.047937 90.690199
