X Y Z
94.269303 11.602240 247.393788
96.290519 11.576264 246.615340
98.305321 11.549447 245.820410
100.313574 11.521790 245.009051
102.315144 11.493293 244.181317
104.309897 11.463956 243.337262
106.297701 11.433780 242.476942
108.278424 11.402766 241.600414
110.251932 11.370914 240.707735
112.218095 11.338225 239.798965
114.176782 11.304699 238.874164
116.127861 11.270339 237.933393
118.071203 11.235143 236.976713
120.006679 11.199114 236.004188
121.934158 11.162253 235.015883
123.853512 11.124560 234.011862
125.764613 11.086037 232.992193
127.667334 11.046685 231.956941
129.561548 11.006505 230.906176
131.447128 10.965498 229.839967
-131.502211 7.840579 229.936282
-129.616002 7.886815 231.003225
-127.721140 7.932613 232.054700
-125.817752 7.977970 233.090637
-123.905965 8.022880 234.110968
-121.985907 8.067339 235.115624
-120.057706 8.111343 236.104539
-118.121493 8.154888 237.077647
-116.177396 8.197970 238.034884
-114.225546 8.240583 238.976186
-112.266074 8.282725 239.901491
-110.299110 8.324390 240.810737
-108.324787 8.365576 241.703864
-106.343236 8.406277 242.580812
-104.354591 8.446489 243.441525
-102.358984 8.486209 244.285944
-100.356549 8.525432 245.114015
-98.347420 8.564155 245.925680
-96.331731 8.602373 246.720889
-94.309617 8.640082 247.499586
-92.281214 8.677279 248.261722
-90.246656 8.713960 249.007245
-88.206081 8.750121 249.736106
-86.159625 8.785758 250.448257
-84.107424 8.820867 251.143651
-82.049616 8.855445 251.822242
-79.986338 8.889487 252.483985
-77.917728 8.922990 253.128837
-75.843925 8.955951 253.756754
-73.765066 8.988365 254.367695
-71.681292 9.020230 254.961620
-69.592741 9.051541 255.538490
-67.499553 9.082295 256.098267
-65.401868 9.112489 256.640913
-63.299825 9.142119 257.166393
-61.193566 9.171182 257.674673
-59.083231 9.199674 258.165718
-56.968960 9.227591 258.639497
-54.850895 9.254932 259.095977
-52.729178 9.281691 259.535130
-50.603950 9.307867 259.956927
-48.475354 9.333456 260.361339
-46.343530 9.358454 260.748340
-44.208622 9.382858 261.117904
-42.070772 9.406666 261.470007
-39.930122 9.429875 261.804627
-37.786816 9.452480 262.121741
-35.640996 9.474480 262.421328
-33.492807 9.495872 262.703369
-31.342390 9.516652 262.967846
-29.189890 9.536817 263.214740
-27.035450 9.556365 263.444036
-24.879214 9.575293 263.655720
-22.721326 9.593598 263.849776
-20.561930 9.611278 264.026193
-18.401169 9.628329 264.184958
-5.760316 3.421157 93.760943
-4.886808 3.353847 91.808882
-4.000682 3.249571 88.850632
-3.236861 3.217878 87.881557
-2.460556 3.149246 85.907089
-1.737217 3.116870 84.925068
-1.017848 3.047473 82.937789
-0.331114 2.977688 80.944572
0.327026 2.944333 79.945131
0.968791 2.910698 78.940416
1.614577 2.913672 78.929739
2.288864 2.953367 79.912694
2.942560 2.955982 79.891198
3.596056 2.958397 79.864362
4.302428 2.997619 80.830090
4.963560 2.999658 80.792111
5.624359 3.001493 80.748731
6.362371 3.040199 81.696251
7.030520 3.041641 81.641412
7.792079 3.079984 82.576009
8.467378 3.081023 82.509459
9.252257 3.118980 83.430616
9.934501 3.119602 83.352107
10.616080 3.120008 83.268027
11.431437 3.157344 84.168601
12.262232 3.194462 85.061349
12.957720 3.194213 84.958193
13.811090 3.230878 85.835979
14.512867 3.230176 85.720142
15.388543 3.266365 86.582467
16.462205 3.339406 88.418574
50.600356 9.828488 259.938463
52.725287 9.823587 259.515975
54.846696 9.817993 259.076141
56.964443 9.811705 258.618991
59.078387 9.804721 258.144556
61.188387 9.797040 257.652866
63.294302 9.788662 257.143955
65.395992 9.779586 256.617856
67.493317 9.769810 256.074604
69.586136 9.759334 255.514236
71.674311 9.748157 254.936789
73.757702 9.736279 254.342301
75.836171 9.723699 253.730812
77.909578 9.710415 253.102362
79.977786 9.696429 252.456992
82.040657 9.681738 251.794747
84.098053 9.666343 251.115669
86.149836 9.650243 250.419805
88.195871 9.633437 249.707199
90.236021 9.615927 248.977900
92.270149 9.597710 248.231955
94.298120 9.578788 247.469415
96.319799 9.559159 246.690330
98.335051 9.538824 245.894751
100.343741 9.517783 245.082732
102.345735 9.496035 244.254326
104.340901 9.473581 243.409588
106.329104 9.450421 242.548575
108.310212 9.426555 241.671343
110.284093 9.401983 240.777951
112.250615 9.376705 239.868457
114.209647 9.350722 238.942923
116.161058 9.324034 238.001410
118.104718 9.296642 237.043979
120.040497 9.268545 236.070695
121.968265 9.239745 235.081623
123.887895 9.210241 234.076827
125.799258 9.180035 233.056375
127.702225 9.149128 232.020333
129.596671 9.117519 230.968772
131.482468 9.085210 229.901761
-131.526529 5.960045 229.978803
-129.640229 5.997564 231.046403
-127.745265 6.034772 232.098532
-125.841764 6.071665 233.135122
-123.929853 6.108239 234.156104
-122.009661 6.144491 235.161408
-120.081316 6.180417 236.150969
-118.144946 6.216012 237.124720
-116.200683 6.251274 238.082597
-114.248656 6.286198 239.024535
-112.288996 6.320781 239.950472
-110.321833 6.355019 240.860347
-108.347301 6.388909 241.754099
-106.365530 6.422447 242.631668
-104.376655 6.455629 243.492995
-102.380806 6.488451 244.338025
-100.378120 6.520911 245.166700
-98.368729 6.553004 245.978965
-96.352767 6.584727 246.774767
-94.330371 6.616077 247.554052
-92.301675 6.647050 248.316769
-90.266815 6.677642 249.062866
-88.225927 6.707850 249.792295
-86.179148 6.737671 250.505006
-84.126614 6.767101 251.200954
-82.068464 6.796137 251.880090
-80.004834 6.824775 252.542371
-77.935863 6.853012 253.187751
-75.861689 6.880845 253.816190
-73.782451 6.908271 254.427643
-71.698288 6.935285 255.022072
-69.609339 6.961886 255.599437
-67.515745 6.988069 256.159698
-65.417644 7.013832 256.702820
-63.315178 7.039171 257.228766
-61.208487 7.064084 257.737502
-59.097712 7.088566 258.228993
-56.982993 7.112615 258.703207
-54.864473 7.136228 259.160112
-52.742293 7.159402 259.599679
-50.616594 7.182134 260.021879
-48.487520 7.204421 260.426682
-46.355211 7.226259 260.814063
-44.219812 7.247646 261.183996
-42.081463 7.268580 261.536457
-39.940309 7.289056 261.871421
-37.796493 7.309073 262.188868
-35.650157 7.328627 262.488776
-33.501445 7.347715 262.771125
-31.350501 7.366336 263.035897
-29.197468 7.384485 263.283074
-27.042491 7.402162 263.512641
-24.885712 7.419361 263.724581
-22.727277 7.436082 263.918881
-20.567329 7.452322 264.095528
-18.406013 7.468077 264.254511
-5.761836 2.654470 93.785687
-4.888100 2.603123 91.833165
-4.046705 2.551385 89.872769
-3.237721 2.499268 87.904896
-2.461211 2.446782 85.929946
-1.737680 2.422436 84.947703
-1.018120 2.369289 82.959929
-0.331203 2.315802 80.966211
0.327113 2.290620 79.966531
0.969050 2.265200 78.961572
1.615010 2.268261 78.950913
2.289479 2.299919 79.934152
2.943350 2.302708 79.912666
3.641986 2.334159 80.884409
4.303585 2.336667 80.851834
4.964896 2.339016 80.813853
5.625873 2.341204 80.770467
6.286473 2.343233 80.721679
7.032413 2.374052 81.663389
7.794176 2.404751 82.598232
8.469657 2.406333 82.531657
9.254745 2.436756 83.453052
9.937171 2.438019 83.374509
10.745347 2.468148 84.281942
11.434504 2.469081 84.191186
12.265519 2.498897 85.084150
12.961189 2.499490 84.980940
13.814783 2.528976 85.858931
14.683601 2.558290 86.728582
15.392646 2.558354 86.605550
16.832510 2.674520 90.407486
50.613799 7.702879 260.007517
52.739266 7.701426 259.584780
54.861207 7.699421 259.144683
56.979480 7.696863 258.687257
59.093944 7.693751 258.212532
61.204459 7.690083 257.720540
63.310882 7.685858 257.211313
65.413074 7.681074 256.684886
67.510894 7.675732 256.141294
69.604202 7.669829 255.580572
71.692858 7.663365 255.002759
73.776723 7.656338 254.407892
75.855658 7.648748 253.796012
77.929524 7.640593 253.167159
79.998183 7.631873 252.521376
82.061496 7.622587 251.858705
84.119326 7.612734 251.179190
86.171535 7.602313 250.482877
88.217986 7.591324 249.769812
90.258543 7.579766 249.040042
92.293069 7.567637 248.293617
94.321429 7.554938 247.530586
96.343487 7.541668 246.750999
98.359109 7.527827 245.954910
100.368158 7.513413 245.142370
102.370502 7.498427 244.313434
104.366007 7.482868 243.468157
106.354539 7.466736 242.606595
108.335965 7.450030 241.728806
110.310154 7.432750 240.834848
112.276973 7.414896 239.924781
114.236291 7.396468 238.998665
116.187977 7.377466 238.056563
118.131900 7.357889 237.098536
120.067932 7.337737 236.124648
121.995941 7.317011 235.134965
123.915800 7.295710 234.129552
125.827381 7.273835 233.108476
127.730555 7.251385 232.071805
129.625195 7.228361 231.019609
131.511175 7.204764 229.951956
-131.544218 4.079408 230.009733
-129.657861 4.108200 231.077826
-127.762832 4.136809 232.130449
-125.859258 4.165229 233.167532
-123.947267 4.193459 234.189005
-122.026986 4.221494 235.194800
-120.098543 4.249331 236.184849
-118.162070 4.276968 237.159088
-116.217694 4.304401 238.117450
-114.265546 4.331627 239.059871
-112.305757 4.358642 239.986290
-110.338458 4.385444 240.896643
-108.363781 4.412029 241.790870
-106.381858 4.438395 242.668912
-104.392821 4.464538 243.530710
-102.396805 4.490454 244.376206
-100.393942 4.516142 245.205344
-98.384367 4.541597 246.018069
-96.368213 4.566816 246.814326
-94.345617 4.591798 247.594063
-92.316714 4.616537 248.357227
-90.281638 4.641032 249.103767
-88.240528 4.665280 249.833634
-86.193518 4.689276 250.546778
-84.140747 4.713019 251.243153
-82.082351 4.736505 251.922713
-80.018469 4.759731 252.585410
-77.949238 4.782695 253.231203
-75.874797 4.805393 253.860047
-73.795285 4.827822 254.471900
-71.710841 4.849979 255.066723
-69.621605 4.871862 255.644474
-67.527716 4.893467 256.205116
-65.429314 4.914792 256.748612
-63.326540 4.935833 257.274925
-61.219534 4.956589 257.784020
-59.108438 4.977055 258.275863
-56.993393 4.997229 258.750422
-54.874540 5.017109 259.207665
-52.752021 5.036692 259.647561
-50.625978 5.055974 260.070082
-48.496553 5.074953 260.475199
-46.363888 5.093626 260.862885
-44.228128 5.111990 261.233115
-42.089413 5.130044 261.585863
-39.947887 5.147783 261.921108
-37.803694 5.165206 262.238825
-35.656977 5.182310 262.538994
-33.507880 5.199091 262.821596
-31.356545 5.215548 263.086611
-29.203118 5.231678 263.334023
-27.047742 5.247479 263.563813
-24.890561 5.262947 263.775968
-22.731720 5.278080 263.970473
-20.571362 5.292876 264.147316
-18.409633 5.307332 264.306484
-5.824280 1.907688 94.802102
-4.889067 1.852226 91.851327
-4.047508 1.816518 89.890589
-3.275164 1.800725 88.921486
-2.461701 1.744155 85.947065
-1.738027 1.727840 84.964662
-1.018324 1.690947 82.976525
-0.327179 1.633345 79.982655
0.323089 1.616294 78.982803
0.956976 1.599050 77.977736
1.615335 1.622699 78.966813
2.289941 1.646316 79.950271
2.943945 1.649282 79.928800
3.642722 1.672786 80.900756
4.304456 1.675560 80.868190
4.965901 1.678219 80.830213
5.627013 1.680762 80.786829
6.287747 1.683189 80.738040
7.033838 1.706307 81.679946
7.795757 1.729362 82.614983
8.471374 1.731487 82.548397
9.256622 1.754376 83.469977
9.939186 1.756279 83.391415
10.747525 1.778988 84.299027
11.436821 1.780662 84.208244
12.268002 1.803176 85.101379
13.114554 1.825596 85.986485
13.817576 1.826917 85.876289
14.686566 1.849119 86.746098
15.395751 1.850188 86.623020
17.384898 1.998371 93.374364
50.623981 5.576812 260.059823
52.749858 5.578811 259.636918
54.872207 5.580401 259.196644
56.990883 5.581578 258.739029
59.105747 5.582343 258.264105
61.216657 5.582693 257.771904
63.323471 5.582627 257.262458
65.426049 5.582143 256.735801
67.524251 5.581241 256.191970
69.617935 5.579917 255.630999
71.706963 5.578172 255.052927
73.791194 5.576004 254.457792
75.870490 5.573411 253.845634
77.944710 5.570393 253.216494
80.013718 5.566947 252.570414
82.077374 5.563074 251.907437
84.135541 5.558771 251.227608
86.188080 5.554037 250.530971
88.234856 5.548872 249.817574
90.275730 5.543274 249.087464
92.310567 5.537242 248.340690
94.339230 5.530775 247.577301
96.361585 5.523873 246.797350
98.377495 5.516534 246.000887
100.386827 5.508757 245.187966
102.389445 5.500542 244.358641
104.385216 5.491887 243.512968
106.374007 5.482792 242.651004
108.355684 5.473256 241.772805
110.330116 5.463279 240.878430
112.297170 5.452859 239.967940
114.256714 5.441995 239.041394
116.208618 5.430688 238.098855
118.152752 5.418937 237.140385
120.088984 5.406741 236.166050
122.017186 5.394099 235.175913
123.937229 5.381011 234.170040
125.848985 5.367477 233.148500
127.752325 5.353496 232.111360
129.647123 5.339067 231.058689
131.533252 5.324191 229.990558
-131.555279 2.198699 230.029073
-129.668899 2.218759 231.097498
-127.773842 2.238762 232.150454
-125.870235 2.258703 233.187869
-123.958206 2.278581 234.209674
-122.037882 2.298393 235.215801
-120.109391 2.318137 236.206182
-118.172864 2.337808 237.180752
-116.228429 2.357406 238.139444
-114.276217 2.376927 239.082196
-112.316358 2.396369 240.008944
-110.348985 2.415728 240.919625
-108.374228 2.435003 241.814180
-106.392219 2.454190 242.692548
-104.403092 2.473287 243.554670
-102.406980 2.492291 244.400489
-100.404015 2.511200 245.229948
-98.394334 2.530011 246.042993
-96.378069 2.548721 246.839567
-94.355355 2.567328 247.619619
-92.326330 2.585829 248.383096
-90.291127 2.604220 249.129947
-88.249883 2.622501 249.860122
-86.202736 2.640668 250.573572
-84.149822 2.658717 251.270250
-82.091278 2.676648 251.950109
-80.027242 2.694457 252.613104
-77.957853 2.712141 253.259190
-75.883249 2.729698 253.888324
-73.803569 2.747125 254.500465
-71.718952 2.764419 255.095570
-69.629537 2.781579 255.673601
-67.535465 2.798601 256.234519
-65.436876 2.815483 256.778286
-63.333910 2.832222 257.304867
-61.226707 2.848815 257.814225
-59.115410 2.865261 258.306327
-57.000159 2.881556 258.781140
-54.881096 2.897698 259.238633
-52.758362 2.913684 259.678774
-50.632100 2.929512 260.101535
-48.502452 2.945179 260.506887
-46.369561 2.960683 260.894803
-44.233569 2.976021 261.265257
-42.094620 2.991191 261.618225
-39.952856 3.006190 261.953683
-37.808420 3.021015 262.271609
-35.661457 3.035665 262.571981
-33.512110 3.050136 262.854780
-31.360523 3.064427 263.119986
-29.206840 3.078534 263.367582
-27.051204 3.092456 263.597551
-24.893761 3.106190 263.809879
-22.734654 3.119733 264.004551
-20.574029 3.133083 264.181553
-18.412029 3.146238 264.340875
-5.886357 1.144463 95.812531
-4.889708 1.101206 91.863366
-4.003062 1.069513 88.903496
-3.275596 1.073661 88.933221
-2.462027 1.041411 85.958443
-1.717807 1.020974 83.976227
-1.018459 1.012491 82.987575
-0.331313 0.991611 80.993252
0.327223 0.982778 79.993294
0.957105 0.961467 77.988201
1.615553 0.977029 78.977436
2.290249 0.992604 79.961050
2.981147 1.008192 80.938843
3.643215 1.011302 80.911707
4.305040 1.014342 80.879155
4.905260 1.004752 79.843152
5.627778 1.020209 80.797817
6.288603 1.023034 80.749036
7.034798 1.038451 81.691084
7.796821 1.053860 82.626261
8.472532 1.056529 82.559675
9.257888 1.071882 83.481391
9.940546 1.074428 83.402825
10.748996 1.089715 84.310566
11.572956 1.104979 85.210596
12.269683 1.107341 85.113035
13.116350 1.122523 85.998263
13.819469 1.124745 85.888051
14.688577 1.139835 86.757976
15.572834 1.154886 87.619365
17.936348 1.273886 96.336206
50.630902 3.450412 260.095379
52.757065 3.455868 259.672388
54.879696 3.461055 259.232020
56.998653 3.465972 258.774304
59.113796 3.470618 258.299272
61.224981 3.474990 257.806955
63.332069 3.479087 257.297386
65.434917 3.482907 256.770600
67.533386 3.486449 256.226631
69.627335 3.489710 255.665516
71.716625 3.492689 255.087293
73.801114 3.495384 254.492000
75.880664 3.497794 253.879677
77.955137 3.499917 253.250365
80.024392 3.501751 252.604106
82.088291 3.503295 251.940944
84.146698 3.504548 251.260923
86.199473 3.505507 250.564088
88.246480 3.506172 249.850486
90.287582 3.506541 249.120165
92.322641 3.506612 248.373174
94.351523 3.506384 247.609562
96.374091 3.505855 246.829381
98.390211 3.505025 246.032683
100.399746 3.503892 245.219521
102.402564 3.502454 244.389950
104.398529 3.500710 243.544025
106.387509 3.498659 242.681803
108.369370 3.496300 241.803341
110.343980 3.493632 240.908698
112.311206 3.490653 239.997934
114.270918 3.487362 239.071110
116.222984 3.483757 238.128288
118.167273 3.479839 237.169531
120.103656 3.475606 236.194903
122.032002 3.471056 235.204469
123.952184 3.466188 234.198296
125.864072 3.461003 233.176450
127.767539 3.455498 232.139001
129.662457 3.449673 231.086017
131.548699 3.443526 230.017569
-131.559712 0.317952 230.036825
-129.673344 0.329276 231.105421
-127.778297 0.340669 232.158547
-125.874697 0.352128 233.196134
-123.962672 0.363652 234.218112
-122.042350 0.375237 235.224412
-120.113859 0.386883 236.214968
-118.177329 0.398586 237.189713
-116.232889 0.410345 238.148582
-114.280669 0.422157 239.091511
-112.320800 0.434021 240.018436
-110.353414 0.445935 240.929295
-108.378641 0.457895 241.824028
-106.396615 0.469900 242.702574
-104.407467 0.481948 243.564876
-102.411331 0.494037 244.410874
-100.408341 0.506164 245.240512
-98.398630 0.518327 246.053736
-96.382333 0.530523 246.850490
-94.359586 0.542752 247.630721
-92.330523 0.555010 248.394377
-90.295280 0.567295 249.141407
-88.253994 0.579605 249.871760
-86.206801 0.591938 250.585389
-84.153838 0.604292 251.282244
-82.095243 0.616663 251.962280
-80.031154 0.629051 252.625451
-77.961708 0.641452 253.271713
-75.887044 0.653865 253.901022
-73.807302 0.666287 254.513336
-71.722619 0.678716 255.108615
-69.633137 0.691149 255.686817
-67.538994 0.703585 256.247906
-65.440331 0.716020 256.791843
-63.337288 0.728454 257.318591
-61.230006 0.740882 257.828116
-59.118627 0.753304 258.320383
-57.003291 0.765717 258.795360
-54.884140 0.778118 259.253015
-52.761317 0.790505 259.693316
-50.634962 0.802876 260.116236
-48.505219 0.815229 260.521744
-46.372229 0.827561 260.909815
-44.236137 0.839870 261.280422
-42.097084 0.852153 261.633540
-39.955214 0.864409 261.969146
-37.810671 0.876635 262.287218
-35.663597 0.888829 262.587734
-33.514137 0.900987 262.870673
-31.362434 0.913109 263.136018
-29.208633 0.925192 263.383750
-27.052877 0.937233 263.613853
-24.895312 0.949230 263.826311
-22.736080 0.961182 264.021110
-20.575328 0.973084 264.198238
-18.413199 0.984936 264.357682
-5.948054 0.364843 96.816773
-4.943175 0.353919 92.867862
-4.048303 0.346471 89.908238
-3.275810 0.346525 88.939018
-2.462189 0.338598 85.964080
-1.738372 0.338349 84.981548
-1.018527 0.333968 82.993078
-0.331335 0.329394 80.998653
0.327245 0.328736 79.998655
0.969441 0.327971 78.993371
1.615662 0.331293 78.982782
2.290405 0.338826 79.966488
2.981350 0.346419 80.944373
3.643465 0.349751 80.917259
4.305336 0.353057 80.884729
4.966919 0.356336 80.846786
5.628169 0.359588 80.803431
6.366684 0.367291 81.751639
7.035290 0.370526 81.696802
7.797369 0.378289 82.632064
8.575215 0.386099 83.560257
9.258543 0.389319 83.487291
10.059599 0.397180 84.401699
10.749760 0.400372 84.316560
11.573781 0.408277 85.216670
12.413240 0.416221 86.108874
13.117290 0.419381 86.004423
13.979316 0.427360 86.881506
14.689634 0.430480 86.764217
15.573956 0.438488 87.625679
19.218903 0.520947 103.224815
50.634563 1.323807 260.114184
52.760884 1.332720 259.691188
54.883674 1.341508 259.250810
57.002789 1.350167 258.793082
59.118089 1.358696 258.318032
61.229431 1.367092 257.825693
63.336674 1.375355 257.316098
65.439678 1.383481 256.789280
67.538301 1.391470 256.245277
69.632403 1.399317 255.684122
71.721843 1.407023 255.105855
73.806483 1.414585 254.510514
75.886183 1.422000 253.898139
77.960802 1.429268 253.268771
80.030204 1.436385 252.622452
82.094248 1.443350 251.959225
84.152797 1.450162 251.279135
86.205713 1.456818 250.582227
88.252860 1.463316 249.868548
90.294098 1.469655 249.138146
92.329293 1.475832 248.391070
94.358308 1.481847 247.627369
96.381008 1.487696 246.847095
98.397256 1.493378 246.050300
100.406918 1.498893 245.237037
102.409859 1.504236 244.407361
104.405946 1.509408 243.561327
106.395045 1.514406 242.698993
108.377022 1.519228 241.820415
110.351745 1.523873 240.925653
112.319083 1.528339 240.014766
114.278903 1.532625 239.087815
116.231074 1.536728 238.144863
118.175465 1.540647 237.185973
120.111947 1.544381 236.211209
122.040390 1.547928 235.220635
123.960664 1.551286 234.214319
125.872642 1.554454 233.192327
127.776196 1.557430 232.154729
129.671197 1.560213 231.101593
131.557519 1.562801 230.032991
-131.557519 -1.562801 230.032991
-129.671197 -1.560213 231.101593
-127.776196 -1.557430 232.154729
-125.872642 -1.554454 233.192327
-123.960664 -1.551286 234.214319
-122.040390 -1.547928 235.220635
-120.111947 -1.544381 236.211209
-118.175465 -1.540647 237.185973
-116.231074 -1.536728 238.144863
-114.278903 -1.532625 239.087815
-112.319083 -1.528339 240.014766
-110.351745 -1.523873 240.925653
-108.377022 -1.519228 241.820415
-106.395045 -1.514406 242.698993
-104.405946 -1.509408 243.561327
-102.409859 -1.504236 244.407361
-100.406918 -1.498893 245.237037
-98.397256 -1.493378 246.050300
-96.381008 -1.487696 246.847095
-94.358308 -1.481847 247.627369
-92.329293 -1.475832 248.391070
-90.294098 -1.469655 249.138146
-88.252860 -1.463316 249.868548
-86.205713 -1.456818 250.582227
-84.152797 -1.450162 251.279135
-82.094248 -1.443350 251.959225
-80.030204 -1.436385 252.622452
-77.960802 -1.429268 253.268771
-75.886183 -1.422000 253.898139
-73.806483 -1.414585 254.510514
-71.721843 -1.407023 255.105855
-69.632403 -1.399317 255.684122
-67.538301 -1.391470 256.245277
-65.439678 -1.383481 256.789280
-63.336674 -1.375355 257.316098
-61.229431 -1.367092 257.825693
-59.118089 -1.358696 258.318032
-57.002789 -1.350167 258.793082
-54.883674 -1.341508 259.250810
-52.760884 -1.332720 259.691188
-50.634563 -1.323807 260.114184
-48.504851 -1.314770 260.519770
-46.371893 -1.305612 260.907920
-44.235830 -1.296333 261.278608
-42.096805 -1.286937 261.631808
-39.954963 -1.277425 261.967496
-37.810445 -1.267800 262.285651
-35.663396 -1.258064 262.586252
-33.513959 -1.248219 262.869276
-31.362278 -1.238267 263.134707
-29.208497 -1.228210 263.382526
-27.052761 -1.218050 263.612717
-24.895213 -1.207791 263.825263
-22.735998 -1.197432 264.020152
-20.575260 -1.186978 264.197369
-18.413145 -1.176431 264.356903
-6.009359 -0.431123 97.814629
-4.943164 -0.405362 92.867652
-4.048295 -0.388612 89.908066
-3.275805 -0.380633 88.938879
-2.490816 -0.368474 86.963556
-1.758822 -0.360648 85.981257
-1.030798 -0.348729 83.992951
-0.335426 -0.336954 81.998622
0.331335 -0.329394 80.998653
0.969441 -0.317873 78.993412
1.636115 -0.318446 79.982634
2.319038 -0.318912 80.966168
2.981355 -0.315377 80.944500
3.643472 -0.311824 80.917414
4.358498 -0.312057 81.883491
4.966932 -0.304662 80.846996
5.697669 -0.304773 81.801245
6.366705 -0.301105 81.751908
7.121112 -0.301049 82.693404
7.797400 -0.297306 82.632392
8.575252 -0.297085 83.560618
9.258586 -0.293268 83.487679
10.059649 -0.292884 84.402119
10.749817 -0.288996 84.317008
11.573847 -0.288450 85.217151
12.413315 -0.287801 86.109389
13.117372 -0.283787 86.004965
13.979409 -0.282979 86.882081
14.689736 -0.278900 86.764819
15.574070 -0.277936 87.626315
20.683357 -0.347626 111.090404
50.634962 -0.802876 260.116236
52.761317 -0.790505 259.693316
54.884140 -0.778118 259.253015
57.003291 -0.765717 258.795360
59.118627 -0.753304 258.320383
61.230006 -0.740882 257.828116
63.337288 -0.728454 257.318591
65.440331 -0.716020 256.791843
67.538994 -0.703585 256.247906
69.633137 -0.691149 255.686817
71.722619 -0.678716 255.108615
73.807302 -0.666287 254.513336
75.887044 -0.653865 253.901022
77.961708 -0.641452 253.271713
80.031154 -0.629051 252.625451
82.095243 -0.616663 251.962280
84.153838 -0.604292 251.282244
86.206801 -0.591938 250.585389
88.253994 -0.579605 249.871760
90.295280 -0.567295 249.141407
92.330523 -0.555010 248.394377
94.359586 -0.542752 247.630721
96.382333 -0.530523 246.850490
98.398630 -0.518327 246.053736
100.408341 -0.506164 245.240512
102.411331 -0.494037 244.410874
104.407467 -0.481948 243.564876
106.396615 -0.469900 242.702574
108.378641 -0.457895 241.824028
110.353414 -0.445935 240.929295
112.320800 -0.434021 240.018436
114.280669 -0.422157 239.091511
116.232889 -0.410345 238.148582
118.177329 -0.398586 237.189713
120.113859 -0.386883 236.214968
122.042350 -0.375237 235.224412
123.962672 -0.363652 234.218112
125.874697 -0.352128 233.196134
127.778297 -0.340669 232.158547
129.673344 -0.329276 231.105421
131.559712 -0.317952 230.036825
-131.548699 -3.443526 230.017569
-129.662457 -3.449673 231.086017
-127.767539 -3.455498 232.139001
-125.864072 -3.461003 233.176450
-123.952184 -3.466188 234.198296
-122.032002 -3.471056 235.204469
-120.103656 -3.475606 236.194903
-118.167273 -3.479839 237.169531
-116.222984 -3.483757 238.128288
-114.270918 -3.487362 239.071110
-112.311206 -3.490653 239.997934
-110.343980 -3.493632 240.908698
-108.369370 -3.496300 241.803341
-106.387509 -3.498659 242.681803
-104.398529 -3.500710 243.544025
-102.402564 -3.502454 244.389950
-100.399746 -3.503892 245.219521
-98.390211 -3.505025 246.032683
-96.374091 -3.505855 246.829381
-94.351523 -3.506384 247.609562
-92.322641 -3.506612 248.373174
-90.287582 -3.506541 249.120165
-88.246480 -3.506172 249.850486
-86.199473 -3.505507 250.564088
-84.146698 -3.504548 251.260923
-82.088291 -3.503295 251.940944
-80.024392 -3.501751 252.604106
-77.955137 -3.499917 253.250365
-75.880664 -3.497794 253.879677
-73.801114 -3.495384 254.492000
-71.716625 -3.492689 255.087293
-69.627335 -3.489710 255.665516
-67.533386 -3.486449 256.226631
-65.434917 -3.482907 256.770600
-63.332069 -3.479087 257.297386
-61.224981 -3.474990 257.806955
-59.113796 -3.470618 258.299272
-56.998653 -3.465972 258.774304
-54.879696 -3.461055 259.232020
-52.757065 -3.455868 259.672388
-50.630902 -3.450412 260.095379
-48.501350 -3.444691 260.500966
-46.368551 -3.438705 260.889120
-44.232648 -3.432457 261.259815
-42.093784 -3.425948 261.613028
-39.952101 -3.419180 261.948733
-37.807743 -3.412156 262.266909
-35.660854 -3.404877 262.567535
-33.511576 -3.397346 262.850589
-31.360055 -3.389564 263.116054
-29.206433 -3.381533 263.363911
-27.050855 -3.373255 263.594143
-24.893465 -3.364733 263.806736
-22.734407 -3.355968 264.001675
-20.573826 -3.346963 264.178946
-18.411866 -3.337720 264.338538
-6.070259 -1.243380 98.805900
-4.942823 -1.164615 92.861252
-4.092995 -1.136154 90.900806
-3.312385 -1.120213 89.932048
-2.490646 -1.079457 86.957642
-1.758703 -1.063601 85.975437
-1.030728 -1.035426 83.987294
-0.339494 -1.019632 82.993042
0.335404 -1.003853 81.993169
0.981648 -0.975895 79.988024
1.636007 -0.972357 79.977359
2.318886 -0.980864 80.960859
2.981161 -0.977152 80.939223
3.643236 -0.973377 80.912171
4.358218 -0.981510 81.878218
5.027930 -0.977562 81.839870
5.697307 -0.973553 81.796044
6.443941 -0.981305 82.743656
7.120665 -0.977124 82.688218
7.890853 -0.984604 83.622754
8.574721 -0.980250 83.555450
9.368232 -0.987454 84.476394
10.059036 -0.982929 84.396977
10.875628 -0.989856 85.303815
11.707724 -0.996615 86.202877
12.412576 -0.991805 86.104264
13.116598 -0.986938 85.999888
13.978591 -0.993301 86.876996
14.855803 -0.999494 87.745690
15.573173 -0.994343 87.621273
22.695487 -1.378122 121.897562
50.632100 -2.929512 260.101535
52.758362 -2.913684 259.678774
54.881096 -2.897698 259.238633
57.000159 -2.881556 258.781140
59.115410 -2.865261 258.306327
61.226707 -2.848815 257.814225
63.333910 -2.832222 257.304867
65.436876 -2.815483 256.778286
67.535465 -2.798601 256.234519
69.629537 -2.781579 255.673601
71.718952 -2.764419 255.095570
73.803569 -2.747125 254.500465
